,05K03,06J17,06J11,05J16,05K21,05J10,05K07,06K12,05J24,05J09,05K18,05K19,06J05,1030,335,345,913,1186,1187,970,565,607,1014,688,793,869,basinwide_average
2002-04-01,13.4,10.4,6.8,4.1,11.3,0.0,4.9,9.1,7.7,4.6,7.0,8.7,0.0,-999.0,10.9,16.4,8.0,-999.0,-999.0,9.7,16.9,7.7,8.1,7.1,4.6,8.2,0.5741356714741878
2002-05-01,13.4,10.4,6.8,4.1,11.3,0.0,4.9,9.1,7.7,4.6,7.0,8.7,0.0,-999.0,10.9,16.4,8.0,-999.0,-999.0,9.7,16.9,7.7,8.1,7.1,4.6,8.2,0.5741356714741878
2002-06-01,13.4,10.4,6.8,4.1,11.3,0.0,4.9,9.1,7.7,4.6,7.0,8.7,0.0,-999.0,10.9,16.4,8.0,-999.0,-999.0,9.7,16.9,7.7,8.1,7.1,4.6,8.2,0.5741356714741878
2002-07-01,13.4,10.4,6.8,4.1,11.3,0.0,4.9,9.1,7.7,4.6,7.0,8.7,0.0,-999.0,10.9,16.4,8.0,-999.0,-999.0,9.7,16.9,7.7,8.1,7.1,4.6,8.2,0.5741356714741878
2002-08-01,13.4,10.4,6.8,4.1,11.3,0.0,4.9,9.1,7.7,4.6,7.0,8.7,0.0,-999.0,10.9,16.4,8.0,-999.0,-999.0,9.7,16.9,7.7,8.1,7.1,4.6,8.2,0.5741356714741878
2002-09-01,13.4,10.4,6.8,4.1,11.3,0.0,4.9,9.1,7.7,4.6,7.0,8.7,0.0,-999.0,10.9,16.4,8.0,-999.0,-999.0,9.7,16.9,7.7,8.1,7.1,4.6,8.2,0.5741356714741878
2002-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007552109555935958
2002-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.6,3.2,1.1,-999.0,-999.0,1.8,2.4,1.0,1.7,0.7,0.9,2.7,0.04821457692621426
2002-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,2.9,7.4,3.6,-999.0,-999.0,4.9,6.1,3.4,3.7,2.9,2.5,5.4,0.12609151905134428
2003-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,4.8,10.0,5.2,-999.0,-999.0,6.6,9.5,4.6,4.9,4.8,3.9,5.9,0.17747031034124916
2003-02-01,10.3,7.5,5.3,4.2,10.1,0.0,5.2,5.9,8.1,4.8,5.5,7.1,0.0,9.4,7.6,11.7,6.9,-999.0,-999.0,8.3,13.7,6.1,5.7,6.3,5.4,7.7,0.4810596862108973
2003-03-01,15.7,12.3,8.4,6.7,13.4,0.0,7.0,9.6,11.3,6.4,8.7,10.7,0.0,13.6,12.1,17.2,10.3,-999.0,-999.0,11.3,19.1,8.9,8.6,9.6,8.7,11.0,0.71670350069191
2003-04-01,19.4,14.8,9.8,8.6,18.8,0.0,11.9,13.3,14.3,9.8,13.2,16.5,0.0,18.7,20.5,22.1,11.5,-999.0,-999.0,17.2,27.8,10.8,13.3,12.0,11.8,15.7,0.9835932072234277
2003-05-01,23.4,14.8,9.8,8.6,20.3,0.0,11.9,13.3,14.4,10.1,13.6,19.1,0.0,21.6,24.2,24.9,11.5,-999.0,-999.0,20.6,27.8,10.8,13.3,12.0,11.8,21.1,1.0470345185237881
2003-06-01,23.4,14.8,9.8,8.6,20.3,0.0,11.9,13.3,14.4,10.1,13.6,19.1,0.0,21.6,24.2,24.9,11.5,-999.0,-999.0,20.6,27.8,10.8,13.3,12.0,11.8,21.1,1.0470345185237881
2003-07-01,23.4,14.8,9.8,8.6,20.3,0.0,11.9,13.3,14.4,10.1,13.6,19.1,0.0,21.6,24.2,24.9,11.5,-999.0,-999.0,20.6,27.8,10.8,13.3,12.0,11.8,21.1,1.0470345185237881
2003-08-01,23.4,14.8,9.8,8.6,20.3,0.0,11.9,13.3,14.4,10.1,13.6,19.1,0.0,21.6,24.2,24.9,11.5,-999.0,-999.0,20.6,27.8,10.8,13.3,12.0,11.8,21.1,1.0470345185237881
2003-09-01,23.4,14.8,9.8,8.6,20.3,0.0,11.9,13.3,14.4,10.1,13.6,19.1,0.0,21.6,24.2,24.9,11.5,-999.0,-999.0,20.6,27.8,10.8,13.3,12.0,11.8,21.1,1.0470345185237881
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.2,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014185590981145725
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,3.8,8.4,3.7,-999.0,-999.0,3.7,4.2,2.5,2.1,2.3,1.7,2.7,0.1013567967765176
2004-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,6.3,13.5,5.3,-999.0,-999.0,5.6,7.5,4.0,4.1,4.0,3.0,4.6,0.16748544732262002
2004-02-01,8.9,8.8,5.3,4.2,8.6,7.6,4.7,6.4,4.8,4.0,5.3,6.2,6.8,12.1,10.0,17.6,6.6,-999.0,-999.0,7.4,10.7,5.4,5.8,5.2,4.7,6.2,0.4932439098007488
2004-03-01,12.4,8.8,6.7,4.2,10.3,9.9,5.6,8.9,6.5,4.9,6.9,9.3,8.6,15.6,13.2,21.3,8.4,-999.0,-999.0,9.8,13.3,7.4,8.1,6.5,6.1,8.5,0.6279415563753569
2004-04-01,12.4,8.8,6.7,4.2,10.4,9.9,5.6,8.9,6.5,4.9,6.9,9.3,8.6,18.8,13.2,22.5,8.4,-999.0,-999.0,11.2,15.6,7.4,8.1,6.5,6.1,10.1,0.647320734759066
2004-05-01,12.4,8.8,6.7,4.2,10.4,12.8,5.6,8.9,6.5,4.9,6.9,9.3,8.6,20.0,14.1,25.6,8.4,-999.0,-999.0,11.2,15.6,7.4,8.1,6.5,6.1,12.7,0.6685999053225729
2004-06-01,12.4,8.8,6.7,4.2,10.4,12.8,5.6,8.9,6.5,4.9,6.9,9.3,8.6,20.0,14.1,25.6,8.4,-999.0,-999.0,11.2,15.6,7.4,8.1,6.5,6.1,12.7,0.6685999053225729
2004-07-01,12.4,8.8,6.7,4.2,10.4,12.8,5.6,8.9,6.5,4.9,6.9,9.3,8.6,20.0,14.1,25.6,8.4,-999.0,-999.0,11.2,15.6,7.4,8.1,6.5,6.1,12.7,0.6685999053225729
2004-08-01,12.4,8.8,6.7,4.2,10.4,12.8,5.6,8.9,6.5,4.9,6.9,9.3,8.6,20.0,14.1,25.6,8.4,-999.0,-999.0,11.2,15.6,7.4,8.1,6.5,6.1,12.7,0.6685999053225729
2004-09-01,12.4,8.8,6.7,4.2,10.4,12.8,5.6,8.9,6.5,4.9,6.9,9.3,8.6,20.0,14.1,25.6,8.4,-999.0,-999.0,11.2,15.6,7.4,8.1,6.5,6.1,12.7,0.6685999053225729
2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.8,0.6,0.0,-999.0,-999.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.008110601236013698
2004-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.4,5.1,0.7,-999.0,-999.0,0.7,1.0,0.3,0.5,0.0,0.1,1.3,0.031443006604951404
2004-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,4.0,8.4,3.0,-999.0,-999.0,3.0,5.2,2.3,2.1,1.7,2.4,4.1,0.10721405612409095
2005-01-01,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.9,13.6,6.2,-999.0,-999.0,4.9,8.8,4.4,3.4,3.8,3.9,5.5,0.19139584068222446
2005-02-01,8.1,8.8,7.8,7.2,6.6,9.8,4.2,6.3,7.0,4.2,5.8,6.8,10.5,16.3,10.1,21.3,8.3,-999.0,-999.0,7.4,13.6,7.1,5.5,5.7,6.1,9.0,0.5830795261785648
2005-03-01,11.7,11.2,8.6,7.2,9.1,13.3,4.6,8.1,8.8,4.5,8.1,9.1,12.5,18.5,12.3,26.3,9.5,-999.0,-999.0,9.2,16.1,8.3,6.7,7.1,7.0,10.2,0.7031311876984817
2005-04-01,14.9,13.0,10.2,7.3,13.7,15.7,6.8,9.4,10.2,5.8,9.9,11.7,14.4,21.4,16.4,30.4,11.1,-999.0,-999.0,12.8,19.9,10.6,9.3,8.2,7.8,11.9,0.8545387817656017
2005-05-01,15.2,13.0,10.2,7.3,13.7,15.7,6.8,9.4,10.2,5.8,9.9,11.7,14.4,24.4,19.1,31.3,11.1,-999.0,-999.0,14.6,20.4,10.6,9.3,8.2,7.8,14.9,0.8807359068129949
2005-06-01,15.2,13.0,10.2,7.3,13.7,15.7,6.8,9.4,10.2,5.8,9.9,11.7,14.4,24.4,19.1,31.3,11.1,-999.0,-999.0,14.6,20.4,10.6,9.3,8.2,7.8,14.9,0.8807359068129949
2005-07-01,15.2,13.0,10.2,7.3,13.7,15.7,6.8,9.4,10.2,5.8,9.9,11.7,14.4,24.4,19.1,31.3,11.1,-999.0,-999.0,14.6,20.4,10.6,9.3,8.2,7.8,14.9,0.8807359068129949
2005-08-01,15.2,13.0,10.2,7.3,13.7,15.7,6.8,9.4,10.2,5.8,9.9,11.7,14.4,24.4,19.1,31.3,11.1,-999.0,-999.0,14.6,20.4,10.6,9.3,8.2,7.8,14.9,0.8807359068129949
2005-09-01,15.2,13.0,10.2,7.3,13.7,15.7,6.8,9.4,10.2,5.8,9.9,11.7,14.4,24.4,19.1,31.3,11.1,-999.0,-999.0,14.6,20.4,10.6,9.3,8.2,7.8,14.9,0.8807359068129949
2005-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.4,1.2,0.3,-999.0,-999.0,1.8,0.4,0.0,0.7,0.0,0.0,1.4,0.0203230554629043
2005-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,5.0,6.7,4.0,-999.0,-999.0,6.5,6.4,2.9,3.7,2.2,2.1,4.3,0.13017773277452618
2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.3,14.0,8.7,-999.0,-999.0,11.4,13.2,6.5,6.8,5.4,5.4,6.5,0.2892697538660658
2006-02-01,15.4,10.1,9.0,7.0,15.8,16.4,8.6,9.0,9.0,6.0,8.2,11.9,8.8,18.1,14.9,18.8,12.0,-999.0,-999.0,14.3,17.7,8.6,9.3,7.6,7.9,8.7,0.7835416249337047
2006-03-01,19.4,13.4,11.6,7.6,18.8,18.5,10.3,11.6,11.7,7.3,10.0,13.4,10.3,21.7,17.4,21.8,14.6,-999.0,-999.0,16.5,21.1,10.8,11.1,8.3,9.8,10.8,0.9438934530138118
2006-04-01,20.8,13.7,12.1,8.2,22.0,19.9,11.0,11.6,12.7,7.3,10.7,17.3,10.5,25.3,20.9,29.5,17.7,-999.0,-999.0,19.2,24.8,14.2,13.8,10.8,9.8,12.1,1.0676129204216103
2006-05-01,20.8,13.7,12.1,8.2,22.0,19.9,11.0,11.6,12.7,7.3,10.7,17.3,10.5,25.3,22.3,30.1,17.7,-999.0,-999.0,19.2,24.8,14.2,13.8,10.8,9.8,13.2,1.0742344144917408
2006-06-01,20.8,13.7,12.1,8.2,22.0,19.9,11.0,11.6,12.7,7.3,10.7,17.3,10.5,25.3,22.3,30.1,17.7,-999.0,-999.0,19.2,24.8,14.2,13.8,10.8,9.8,13.2,1.0742344144917408
2006-07-01,20.8,13.7,12.1,8.2,22.0,19.9,11.0,11.6,12.7,7.3,10.7,17.3,10.5,25.3,22.3,30.1,17.7,-999.0,-999.0,19.2,24.8,14.2,13.8,10.8,9.8,13.2,1.0742344144917408
2006-08-01,20.8,13.7,12.1,8.2,22.0,19.9,11.0,11.6,12.7,7.3,10.7,17.3,10.5,25.3,22.3,30.1,17.7,-999.0,-999.0,19.2,24.8,14.2,13.8,10.8,9.8,13.2,1.0742344144917408
2006-09-01,20.8,13.7,12.1,8.2,22.0,19.9,11.0,11.6,12.7,7.3,10.7,17.3,10.5,25.3,22.3,30.1,17.7,-999.0,-999.0,19.2,24.8,14.2,13.8,10.8,9.8,13.2,1.0742344144917408
2006-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.0,2.9,1.7,-999.0,-999.0,2.9,3.2,1.8,1.7,1.5,1.6,2.5,0.06843007835860457
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,4.6,6.7,3.6,-999.0,-999.0,5.3,5.9,3.7,3.4,3.8,2.6,4.7,0.13264068933592343
2007-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,8.4,8.7,5.1,-999.0,-999.0,8.0,11.8,5.1,5.3,5.2,4.6,6.3,0.20224497939558198
2007-02-01,10.1,8.2,4.9,4.6,10.3,10.5,5.9,7.0,9.0,6.3,8.6,7.6,8.2,11.4,11.4,11.9,6.7,-999.0,-999.0,9.5,15.0,7.1,6.9,8.0,5.7,8.8,0.5959161071793805
2007-03-01,14.4,10.1,7.4,6.6,13.7,14.9,7.6,9.0,10.0,8.2,10.7,10.5,10.8,15.6,13.8,18.0,9.9,-999.0,-999.0,12.6,19.6,10.2,9.6,8.4,8.3,11.8,0.7916878512726542
2007-04-01,16.4,10.1,7.4,8.2,15.6,17.2,7.8,9.6,10.5,8.2,10.7,11.6,10.8,18.6,16.3,20.8,10.1,-999.0,-999.0,15.4,22.4,10.7,10.8,8.4,8.3,14.4,0.8618225824900109
2007-05-01,19.6,10.1,7.4,8.2,20.3,18.2,7.8,9.6,11.1,8.2,11.6,15.1,10.8,19.1,21.3,22.0,10.1,-999.0,-999.0,18.4,22.4,10.7,10.8,8.4,8.3,15.8,0.9211492938607568
2007-06-01,19.6,10.1,7.4,8.2,20.3,18.2,7.8,9.6,11.1,8.2,11.6,15.1,10.8,19.1,21.3,22.0,10.1,-999.0,-999.0,18.4,22.4,10.7,10.8,8.4,8.3,15.8,0.9211492938607568
2007-07-01,19.6,10.1,7.4,8.2,20.3,18.2,7.8,9.6,11.1,8.2,11.6,15.1,10.8,19.1,21.3,22.0,10.1,-999.0,-999.0,18.4,22.4,10.7,10.8,8.4,8.3,15.8,0.9211492938607568
2007-08-01,19.6,10.1,7.4,8.2,20.3,18.2,7.8,9.6,11.1,8.2,11.6,15.1,10.8,19.1,21.3,22.0,10.1,-999.0,-999.0,18.4,22.4,10.7,10.8,8.4,8.3,15.8,0.9211492938607568
2007-09-01,19.6,10.1,7.4,8.2,20.3,18.2,7.8,9.6,11.1,8.2,11.6,15.1,10.8,19.1,21.3,22.0,10.1,-999.0,-999.0,18.4,22.4,10.7,10.8,8.4,8.3,15.8,0.9211492938607568
2007-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003531861104914865
2007-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.9,1.6,1.0,-999.0,-999.0,2.2,1.8,0.6,0.7,0.0,0.0,2.3,0.034584329192279224
2007-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.9,3.2,1.3,-999.0,-999.0,2.7,2.9,1.3,1.2,0.3,0.8,3.9,0.05702754102712493
2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,10.1,6.9,11.5,5.1,-999.0,-999.0,7.0,8.5,4.8,5.1,3.2,3.7,7.2,0.21463493243235957
2008-02-01,12.8,9.6,7.4,5.8,12.3,11.3,7.9,7.9,7.8,5.0,8.1,10.3,10.1,15.1,10.9,20.7,8.4,-999.0,-999.0,10.6,14.9,8.5,8.2,5.9,6.8,10.7,0.6819257311791934
2008-03-01,17.3,13.7,11.8,8.4,17.5,16.0,11.0,11.3,11.1,8.0,10.8,13.1,13.1,20.1,16.0,27.4,12.1,-999.0,-999.0,14.4,20.2,12.3,10.9,8.4,9.5,13.3,0.9505354401086148
2008-04-01,19.0,14.0,12.5,9.2,20.0,20.6,12.5,13.4,13.3,8.0,13.0,15.9,13.2,23.5,21.0,31.4,14.5,-999.0,-999.0,18.4,24.4,14.9,14.5,9.8,10.1,16.0,1.1004767043209247
2008-05-01,21.5,14.0,12.5,9.2,22.6,22.2,12.6,13.4,13.5,8.0,13.3,19.0,16.3,26.9,23.1,32.1,14.5,-999.0,-999.0,21.3,25.4,14.9,14.5,9.8,10.1,20.2,1.1679837088995246
2008-06-01,21.5,14.0,12.5,9.2,22.6,22.2,12.6,13.4,13.5,8.0,13.3,19.0,16.3,26.9,23.1,32.1,14.5,-999.0,-999.0,21.3,25.4,14.9,14.5,9.8,10.1,20.2,1.1679837088995246
2008-07-01,21.5,14.0,12.5,9.2,22.6,22.2,12.6,13.4,13.5,8.0,13.3,19.0,16.3,26.9,23.1,32.1,14.5,-999.0,-999.0,21.3,25.4,14.9,14.5,9.8,10.1,20.2,1.1679837088995246
2008-08-01,21.5,14.0,12.5,9.2,22.6,22.2,12.6,13.4,13.5,8.0,13.3,19.0,16.3,26.9,23.1,32.1,14.5,-999.0,-999.0,21.3,25.4,14.9,14.5,9.8,10.1,20.2,1.1679837088995246
2008-09-01,21.5,14.0,12.5,9.2,22.6,22.2,12.6,13.4,13.5,8.0,13.3,19.0,16.3,26.9,23.1,32.1,14.5,-999.0,-999.0,21.3,25.4,14.9,14.5,9.8,10.1,20.2,1.1679837088995246
2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.3,0.2,0.2,-999.0,-999.0,0.8,0.3,0.2,0.0,0.2,0.1,0.7,0.010325047012274246
2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.4,5.1,2.5,-999.0,-999.0,4.1,4.2,2.7,2.4,2.8,1.8,2.5,0.09565246164262849
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,8.8,14.4,5.4,-999.0,-999.0,8.9,10.9,6.0,6.2,4.7,4.2,6.0,0.21460194861459345
2009-02-01,12.2,9.2,10.1,7.4,13.4,13.2,7.7,8.2,9.0,7.4,7.4,8.9,8.2,14.2,13.3,21.4,10.0,-999.0,-999.0,12.1,17.4,9.8,8.9,7.1,7.2,8.4,0.7327576776304993
2009-03-01,15.8,15.4,12.1,8.0,16.5,16.7,9.2,10.7,10.7,8.9,10.0,11.4,10.3,17.5,16.3,25.5,12.1,-999.0,-999.0,14.3,21.6,11.3,10.2,9.1,8.9,10.5,0.9082339547226219
2009-04-01,17.6,15.4,12.1,8.4,18.1,16.7,9.3,10.7,12.1,8.9,10.0,13.3,11.4,20.7,19.2,29.1,14.3,-999.0,-999.0,16.4,25.3,13.6,11.8,9.9,8.9,12.4,0.9897948919821676
2009-05-01,20.8,15.4,12.1,8.4,20.8,23.1,9.3,10.7,12.1,8.9,12.0,17.0,12.6,23.3,22.7,30.6,14.3,-999.0,-999.0,19.5,27.7,13.6,11.8,9.9,8.9,13.3,1.0655151354209431
2009-06-01,20.8,15.4,12.1,8.4,20.8,23.1,9.3,10.7,12.1,8.9,12.0,17.0,12.6,23.3,22.7,30.6,14.3,-999.0,-999.0,19.5,27.7,13.6,11.8,9.9,8.9,13.3,1.0655151354209431
2009-07-01,20.8,15.4,12.1,8.4,20.8,23.1,9.3,10.7,12.1,8.9,12.0,17.0,12.6,23.3,22.7,30.6,14.3,-999.0,-999.0,19.5,27.7,13.6,11.8,9.9,8.9,13.3,1.0655151354209431
2009-08-01,20.8,15.4,12.1,8.4,20.8,23.1,9.3,10.7,12.1,8.9,12.0,17.0,12.6,23.3,22.7,30.6,14.3,-999.0,-999.0,19.5,27.7,13.6,11.8,9.9,8.9,13.3,1.0655151354209431
2009-09-01,20.8,15.4,12.1,8.4,20.8,23.1,9.3,10.7,12.1,8.9,12.0,17.0,12.6,23.3,22.7,30.6,14.3,-999.0,-999.0,19.5,27.7,13.6,11.8,9.9,8.9,13.3,1.0655151354209431
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-999.0,-999.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0014724219919211056
2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.2,2.7,0.5,-999.0,-999.0,0.8,3.3,0.5,0.5,0.4,0.8,1.8,0.04120897544197146
2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.2,5.0,1.2,-999.0,-999.0,1.7,4.0,1.2,1.2,1.0,0.8,2.4,0.06351419186921156
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,7.6,11.6,4.1,-999.0,-999.0,3.9,8.6,3.6,2.8,4.3,2.1,3.4,0.1445785323049438
2010-02-01,7.2,4.3,4.4,3.4,8.0,7.7,3.4,3.5,5.4,1.8,3.7,5.6,5.1,10.5,10.1,15.8,6.1,-999.0,-999.0,6.0,11.5,5.0,3.9,5.9,2.9,4.1,0.3974848494406284
2010-03-01,10.4,6.6,7.2,4.6,10.6,11.2,5.2,6.0,6.8,3.7,6.4,7.2,6.7,12.8,14.5,19.2,7.9,-999.0,-999.0,8.5,14.9,7.3,5.9,7.8,4.6,5.6,0.5650657410914984
2010-04-01,12.3,8.6,8.8,7.6,13.1,12.1,5.2,7.7,8.0,3.7,9.3,8.8,7.8,15.8,17.6,21.9,9.1,-999.0,-999.0,10.7,17.5,8.6,7.0,7.8,5.5,6.8,0.681000592246221
2010-05-01,12.4,8.6,8.8,7.6,13.1,15.5,5.2,7.7,9.0,5.3,9.3,10.5,9.8,21.0,21.9,24.5,9.1,-999.0,-999.0,13.8,21.9,8.6,7.0,7.8,5.5,12.3,0.761104023412479
2010-06-01,12.4,8.6,8.8,7.6,13.1,15.5,5.2,7.7,9.0,5.3,9.3,10.5,9.8,21.0,21.9,24.5,9.1,-999.0,-999.0,13.8,21.9,8.6,7.0,7.8,5.5,12.3,0.761104023412479
2010-07-01,12.4,8.6,8.8,7.6,13.1,15.5,5.2,7.7,9.0,5.3,9.3,10.5,9.8,21.0,21.9,24.5,9.1,-999.0,-999.0,13.8,21.9,8.6,7.0,7.8,5.5,12.3,0.761104023412479
2010-08-01,12.4,8.6,8.8,7.6,13.1,15.5,5.2,7.7,9.0,5.3,9.3,10.5,9.8,21.0,21.9,24.5,9.1,-999.0,-999.0,13.8,21.9,8.6,7.0,7.8,5.5,12.3,0.761104023412479
2010-09-01,12.4,8.6,8.8,7.6,13.1,15.5,5.2,7.7,9.0,5.3,9.3,10.5,9.8,21.0,21.9,24.5,9.1,-999.0,-999.0,13.8,21.9,8.6,7.0,7.8,5.5,12.3,0.761104023412479
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.8,3.3,1.9,-999.0,-999.0,2.0,3.6,1.2,1.3,1.1,0.2,2.8,0.05800784773609968
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,5.7,9.8,5.2,-999.0,-999.0,5.3,9.3,4.6,3.5,4.0,2.6,6.2,0.16383761781850648
2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,9.8,20.6,8.8,-999.0,-999.0,9.0,15.9,7.9,6.0,7.3,5.8,10.7,0.2942668087466114
2011-02-01,12.6,12.0,11.2,8.0,13.4,20.0,8.1,7.2,14.3,9.1,8.0,10.8,11.2,19.2,15.4,23.6,12.3,-999.0,-999.0,12.3,21.6,10.7,8.3,9.9,8.0,12.4,0.8611900847596883
2011-03-01,16.1,14.1,13.4,10.6,16.9,23.3,10.6,9.4,17.0,9.3,10.5,12.9,13.9,23.7,18.3,29.4,15.4,-999.0,-999.0,15.2,27.3,13.1,10.8,13.1,10.4,15.4,1.0661486030300442
2011-04-01,20.4,14.1,16.6,14.0,22.5,28.2,14.2,11.0,19.6,11.6,13.9,16.7,16.1,29.4,25.2,35.5,19.4,-999.0,-999.0,20.5,35.3,17.1,14.4,17.7,12.0,19.6,1.3385172466360322
2011-05-01,24.0,14.1,17.4,14.0,26.8,38.2,14.2,13.3,19.6,14.1,16.5,21.4,22.9,36.3,32.6,42.6,22.2,-999.0,-999.0,25.4,44.7,17.1,15.2,20.0,12.0,27.0,1.551244167404177
2011-06-01,24.0,14.1,17.4,14.0,26.8,38.2,14.2,13.3,19.6,14.1,16.5,21.4,22.9,36.3,32.6,44.2,22.2,-999.0,-999.0,25.4,44.7,17.1,15.2,20.0,12.0,27.0,1.5536608424620766
2011-07-01,24.0,14.1,17.4,14.0,26.8,38.2,14.2,13.3,19.6,14.1,16.5,21.4,22.9,36.3,32.6,44.2,22.2,-999.0,-999.0,25.4,44.7,17.1,15.2,20.0,12.0,27.0,1.5536608424620766
2011-08-01,24.0,14.1,17.4,14.0,26.8,38.2,14.2,13.3,19.6,14.1,16.5,21.4,22.9,36.3,32.6,44.2,22.2,-999.0,-999.0,25.4,44.7,17.1,15.2,20.0,12.0,27.0,1.5536608424620766
2011-09-01,24.0,14.1,17.4,14.0,26.8,38.2,14.2,13.3,19.6,14.1,16.5,21.4,22.9,36.3,32.6,44.2,22.2,-999.0,-999.0,25.4,44.7,17.1,15.2,20.0,12.0,27.0,1.5536608424620766
