,05K23,05J25,05J18,05J44,05J22,05J45,05J08,05J05,412,564,663,1251,838,1042,basinwide_average
2011-06-01,6.6,17.9,5.6,12.5,17.8,25.4,27.7,15.7,8.1,17.7,16.7,-999.0,26.4,25.4,1.3302358422580776
2011-07-01,6.6,17.9,5.6,12.5,17.8,25.4,27.7,15.7,8.1,17.7,16.7,-999.0,26.4,25.4,1.3302358422580776
2011-08-01,6.6,17.9,5.6,12.5,17.8,25.4,27.7,15.7,8.1,17.7,16.7,-999.0,26.4,25.4,1.3302358422580776
2011-09-01,6.6,17.9,5.6,12.5,17.8,25.4,27.7,15.7,8.1,17.7,16.7,-999.0,26.4,25.4,1.3302358422580776
2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.1,1.6,-999.0,1.3,1.5,0.034965556105091826
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.4,3.2,-999.0,3.2,3.9,0.08577538734357042
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.9,5.7,-999.0,5.4,6.0,0.15338380301593788
2012-02-01,3.9,6.1,3.5,6.3,6.1,9.9,24.0,7.8,4.8,7.2,7.5,-999.0,8.2,8.8,0.6329285490189461
2012-03-01,6.6,9.6,5.2,9.7,9.2,15.6,24.0,8.5,7.6,10.7,10.8,-999.0,11.8,13.3,0.901270401652509
2012-04-01,6.6,9.6,5.2,9.7,9.2,15.6,24.0,8.5,7.6,10.7,10.8,-999.0,11.8,13.3,0.901270401652509
2012-05-01,6.6,9.6,5.2,9.7,9.2,15.6,24.0,8.5,7.6,10.7,10.8,-999.0,11.8,13.3,0.901270401652509
2012-06-01,6.6,9.6,5.2,9.7,9.2,15.6,24.0,8.5,7.6,10.7,10.8,-999.0,11.8,13.3,0.901270401652509
2012-07-01,6.6,9.6,5.2,9.7,9.2,15.6,24.0,8.5,7.6,10.7,10.8,-999.0,11.8,13.3,0.901270401652509
2012-08-01,6.6,9.6,5.2,9.7,9.2,15.6,24.0,8.5,7.6,10.7,10.8,-999.0,11.8,13.3,0.901270401652509
2012-09-01,6.6,9.6,5.2,9.7,9.2,15.6,24.0,8.5,7.6,10.7,10.8,-999.0,11.8,13.3,0.901270401652509
2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,-999.0,1.0,1.0,0.019747696707704186
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,-999.0,1.2,1.6,0.023605169487146006
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.6,3.9,-999.0,4.7,4.9,0.10526711877006442
2013-02-01,1.9,3.9,1.4,2.8,1.8,5.4,7.1,2.1,1.9,3.4,4.6,-999.0,5.6,6.4,0.2895506925166594
2013-03-01,3.4,5.8,2.0,5.0,3.6,8.7,8.3,3.1,2.5,5.3,6.4,-999.0,7.4,7.5,0.421681807301501
2013-04-01,4.4,7.9,2.8,5.3,5.4,13.1,11.0,5.2,2.5,7.2,9.2,-999.0,10.7,10.8,0.5683190150700976
2013-05-01,5.6,12.3,3.1,10.6,9.4,20.5,17.0,9.2,2.5,7.5,14.2,-999.0,17.0,15.1,0.8316205951019697
2013-06-01,5.6,12.3,3.1,10.6,9.4,20.5,17.0,9.2,2.5,7.5,14.2,-999.0,17.0,15.1,0.8316205951019697
2013-07-01,5.6,12.3,3.1,10.6,9.4,20.5,17.0,9.2,2.5,7.5,14.2,-999.0,17.0,15.1,0.8316205951019697
2013-08-01,5.6,12.3,3.1,10.6,9.4,20.5,17.0,9.2,2.5,7.5,14.2,-999.0,17.0,15.1,0.8316205951019697
2013-09-01,5.6,12.3,3.1,10.6,9.4,20.5,17.0,9.2,2.5,7.5,14.2,-999.0,17.0,15.1,0.8316205951019697
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,0.2,0.001014957264957265
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9,-999.0,1.2,0.4,0.015167805966274185
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.1,2.3,-999.0,3.0,2.0,0.05913414604634459
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.7,4.3,-999.0,5.5,4.5,0.1170356068921452
2014-02-01,4.5,9.4,4.1,6.0,5.6,12.1,12.3,6.2,4.6,8.8,8.9,-999.0,11.6,9.7,0.6501610818043567
2014-03-01,7.7,16.6,7.4,11.7,10.6,25.1,23.5,10.4,8.4,14.7,14.9,-999.0,18.6,16.6,1.1638396926328132
2014-04-01,9.2,19.9,8.1,14.8,13.2,29.8,25.1,15.0,8.4,18.5,17.5,-999.0,23.8,21.3,1.3858270671195323
2014-05-01,9.2,19.9,8.1,14.8,13.2,30.0,30.0,15.0,8.4,18.5,17.5,-999.0,27.6,22.1,1.4243143605484505
2014-06-01,9.2,19.9,8.1,14.8,13.2,30.0,30.0,15.0,8.4,18.5,17.5,-999.0,27.6,22.1,1.4243143605484505
2014-07-01,9.2,19.9,8.1,14.8,13.2,30.0,30.0,15.0,8.4,18.5,17.5,-999.0,27.6,22.1,1.4243143605484505
2014-08-01,9.2,19.9,8.1,14.8,13.2,30.0,30.0,15.0,8.4,18.5,17.5,-999.0,27.6,22.1,1.4243143605484505
2014-09-01,9.2,19.9,8.1,14.8,13.2,30.0,30.0,15.0,8.4,18.5,17.5,-999.0,27.6,22.1,1.4243143605484505
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,0.0,0.0,0.0
2014-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.2,0.1,0.0031768894057081767
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.1,2.4,5.6,3.3,3.5,0.10015999157016907
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.0,4.4,9.3,5.9,6.2,0.18402448645468333
2015-02-01,4.0,5.8,3.1,3.2,4.1,10.1,6.5,6.2,4.2,7.1,5.9,11.4,7.8,7.7,0.48490809149899927
2015-03-01,5.8,13.3,9.4,8.7,6.6,10.1,12.7,8.4,7.5,11.1,10.6,18.1,12.8,11.9,0.8743413798856026
2015-04-01,5.8,13.3,9.4,8.7,8.4,10.1,16.5,9.2,7.5,11.1,10.7,19.8,14.5,13.4,0.920654825135909
2015-05-01,5.8,15.1,9.4,10.6,11.9,10.1,18.8,9.4,7.5,11.1,12.5,23.6,19.0,19.0,1.0359144613538054
2015-06-01,5.8,15.1,9.4,10.6,11.9,10.1,18.8,9.4,7.5,11.1,12.5,23.6,19.0,19.0,1.0359144613538054
2015-07-01,5.8,15.1,9.4,10.6,11.9,10.1,18.8,9.4,7.5,11.1,12.5,23.6,19.0,19.0,1.0359144613538054
2015-08-01,5.8,15.1,9.4,10.6,11.9,10.1,18.8,9.4,7.5,11.1,12.5,23.6,19.0,19.0,1.0359144613538054
2015-09-01,5.8,15.1,9.4,10.6,11.9,10.1,18.8,9.4,7.5,11.1,12.5,23.6,19.0,19.0,1.0359144613538054
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,1.2,1.8,1.0,0.026385450855135575
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3.5,3.2,4.8,4.2,3.9,0.09708920500527739
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.5,5.5,8.4,7.0,6.5,0.18031260400990162
2016-02-01,3.6,7.7,3.0,6.0,5.6,0.0,9.4,4.2,3.2,7.5,7.2,12.5,9.1,8.9,0.487359612579232
2016-03-01,4.8,11.5,4.0,7.3,9.1,14.5,13.9,7.2,4.3,10.0,9.9,16.7,12.2,11.8,0.7309072233112267
2016-04-01,7.0,14.5,4.2,11.4,11.9,18.2,16.4,9.2,4.3,14.5,13.9,22.4,17.3,16.4,0.9540275100047888
2016-05-01,7.0,17.0,4.2,11.4,13.2,18.2,21.1,9.2,4.3,14.5,16.4,25.6,21.5,19.2,1.041246087258889
2016-06-01,7.0,17.0,4.2,11.4,13.2,18.2,21.1,9.2,4.3,14.5,16.4,25.6,21.5,19.2,1.041246087258889
2016-07-01,7.0,17.0,4.2,11.4,13.2,18.2,21.1,9.2,4.3,14.5,16.4,25.6,21.5,19.2,1.041246087258889
2016-08-01,7.0,17.0,4.2,11.4,13.2,18.2,21.1,9.2,4.3,14.5,16.4,25.6,21.5,19.2,1.041246087258889
2016-09-01,7.0,17.0,4.2,11.4,13.2,18.2,21.1,9.2,4.3,14.5,16.4,25.6,21.5,19.2,1.041246087258889
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.3,2.2,1.7,1.3,0.034029538583838864
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,6.0,5.7,10.5,7.6,7.5,0.20258705514797642
2017-02-01,6.6,13.2,8.1,10.4,11.4,0.0,17.0,11.2,8.9,10.9,10.4,20.3,13.7,15.1,0.9361445098543509
2017-03-01,6.8,15.7,8.7,11.7,14.8,0.0,20.5,13.5,8.9,13.1,13.2,25.9,17.4,20.4,1.0951830602124566
2017-04-01,6.8,15.7,8.7,11.7,16.2,23.5,20.5,13.5,8.9,13.1,13.5,26.6,19.2,22.2,1.2110318888665224
2017-05-01,6.8,15.7,8.7,11.7,16.2,23.5,20.5,13.5,8.9,13.1,13.5,29.4,21.5,25.1,1.2410169025237354
2017-06-01,6.8,15.7,8.7,11.7,16.2,23.5,20.5,13.5,8.9,13.1,13.5,29.4,21.5,25.1,1.2410169025237354
2017-07-01,6.8,15.7,8.7,11.7,16.2,23.5,20.5,13.5,8.9,13.1,13.5,29.4,21.5,25.1,1.2410169025237354
2017-08-01,6.8,15.7,8.7,11.7,16.2,23.5,20.5,13.5,8.9,13.1,13.5,29.4,21.5,25.1,1.2410169025237354
2017-09-01,6.8,15.7,8.7,11.7,16.2,23.5,20.5,13.5,8.9,13.1,13.5,29.4,21.5,25.1,1.2410169025237354
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0011318370856511133
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.7,0.7,1.3,0.8,0.02284160139601062
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.2,2.3,3.7,3.4,4.2,0.07462068462238501
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.3,4.2,6.2,6.0,6.3,0.13599471546318137
2018-02-01,2.5,4.1,1.7,3.7,4.6,0.0,7.5,3.0,1.9,6.0,5.6,9.6,7.9,7.9,0.3504450191288819
2018-03-01,3.6,8.0,3.1,6.6,7.6,0.0,11.9,4.3,3.2,8.7,8.7,14.5,11.9,11.2,0.5568680364713817
2018-04-01,4.5,10.0,3.1,7.3,9.8,14.2,15.1,6.4,3.2,10.7,10.6,17.3,14.2,13.0,0.7163858392683237
2018-05-01,4.5,10.0,3.1,7.3,9.8,14.2,19.3,6.4,3.2,10.7,10.6,19.3,16.9,13.4,0.7483774189010299
2018-06-01,4.5,10.0,3.1,7.3,9.8,14.2,19.3,6.4,3.2,10.7,10.6,19.3,16.9,13.4,0.7483774189010299
2018-07-01,4.5,10.0,3.1,7.3,9.8,14.2,19.3,6.4,3.2,10.7,10.6,19.3,16.9,13.4,0.7483774189010299
2018-08-01,4.5,10.0,3.1,7.3,9.8,14.2,19.3,6.4,3.2,10.7,10.6,19.3,16.9,13.4,0.7483774189010299
2018-09-01,4.5,10.0,3.1,7.3,9.8,14.2,19.3,6.4,3.2,10.7,10.6,19.3,16.9,13.4,0.7483774189010299
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,1.3,3.0,2.0,1.9,0.04639745991453532
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.6,4.1,10.3,5.7,5.8,0.1561767587358292
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.6,4.9,13.0,7.0,6.7,0.18548665025326633
2019-02-01,4.1,8.0,4.1,5.9,6.0,0.0,10.7,6.0,4.4,7.5,7.7,18.2,10.2,9.6,0.5689456546683038
2019-03-01,5.0,8.8,5.2,7.4,7.4,0.0,13.2,7.9,5.2,9.1,9.0,24.2,12.4,12.1,0.7003175791493215
2019-04-01,7.2,13.0,7.5,10.6,13.6,22.7,18.1,10.8,6.0,12.5,12.9,32.1,16.9,18.3,1.0742391135723321
2019-05-01,7.2,13.0,7.5,10.6,13.6,22.7,19.3,10.8,6.0,12.5,12.9,32.4,18.7,20.8,1.0977615559022358
2019-06-01,7.2,13.0,7.5,10.6,13.6,22.7,19.3,10.8,6.0,12.5,12.9,32.4,18.7,20.8,1.0977615559022358
2019-07-01,7.2,13.0,7.5,10.6,13.6,22.7,19.3,10.8,6.0,12.5,12.9,32.4,18.7,20.8,1.0977615559022358
2019-08-01,7.2,13.0,7.5,10.6,13.6,22.7,19.3,10.8,6.0,12.5,12.9,32.4,18.7,20.8,1.0977615559022358
2019-09-01,7.2,13.0,7.5,10.6,13.6,22.7,19.3,10.8,6.0,12.5,12.9,32.4,18.7,20.8,1.0977615559022358
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.8,3.4,4.3,3.1,3.5,0.09670796020184083
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.2,5.1,6.6,4.8,5.8,0.14296863600640033
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,6.7,7.0,10.3,7.4,7.7,0.21318524651351173
2020-02-01,4.6,7.8,2.0,6.3,6.4,0.0,9.8,6.4,3.8,7.7,8.2,15.0,9.4,9.6,0.5295113874776985
2020-03-01,7.4,12.3,6.0,9.6,9.3,0.0,14.8,7.3,6.1,12.7,12.5,22.8,14.2,13.9,0.8453851693936568
2020-04-01,7.4,14.9,6.0,13.0,9.3,0.0,18.4,7.3,6.1,14.9,15.8,27.1,17.5,17.0,0.9654524997648571
2020-05-01,7.4,16.7,6.0,13.0,9.3,0.0,22.9,7.3,6.1,14.9,16.6,29.2,21.5,21.1,1.0344672831889987
2020-06-01,7.4,16.7,6.0,13.0,9.3,0.0,22.9,7.3,6.1,14.9,16.6,29.2,21.5,21.1,1.0344672831889987
2020-07-01,7.4,16.7,6.0,13.0,9.3,0.0,22.9,7.3,6.1,14.9,16.6,29.2,21.5,21.1,1.0344672831889987
2020-08-01,7.4,16.7,6.0,13.0,9.3,0.0,22.9,7.3,6.1,14.9,16.6,29.2,21.5,21.1,1.0344672831889987
2020-09-01,7.4,16.7,6.0,13.0,9.3,0.0,22.9,7.3,6.1,14.9,16.6,29.2,21.5,21.1,1.0344672831889987
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.0,1.2,1.0,1.0,0.0270463396969501
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.0,1.7,3.5,2.4,2.7,0.06453410219965418
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,3.0,6.2,4.1,4.4,0.11737922797522342
2021-02-01,2.9,3.6,1.8,3.2,2.6,0.0,7.8,3.5,2.5,5.0,4.1,9.0,5.6,6.0,0.3177786774827563
2021-03-01,4.2,8.1,3.4,6.1,5.8,0.0,12.0,6.2,4.6,8.0,7.8,15.8,9.8,10.1,0.5665153567770005
2021-04-01,7.8,13.4,6.3,12.8,13.2,16.2,16.7,10.1,4.6,12.8,13.2,21.7,15.0,14.1,0.9731161988850722
2021-05-01,8.6,15.8,6.3,13.1,13.2,-999.0,20.2,14.2,4.6,12.8,14.3,23.7,18.4,17.5,1.086997821423819
2021-06-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.6,12.8,14.3,23.7,18.4,17.5,1.005793065940965
2021-07-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.6,12.8,14.3,23.7,18.4,17.5,1.005793065940965
2021-08-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.6,12.8,14.3,23.7,18.4,17.5,1.005793065940965
2021-09-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.6,12.8,14.3,23.7,18.4,17.5,1.005793065940965
